,Unnamed: 0,longitude,latitude,imo,cluster_label
1322,10429,-4.1875,50.40625,9150119,199
1323,10430,-4.1875,50.40625,9150119,199
1324,10431,-4.1875,50.40625,9150119,199
1325,10432,-4.1875,50.40625,9150119,199
1326,10433,-4.1875,50.40625,9150119,199
1327,10434,-4.1875,50.40625,9150119,199
1328,10435,-4.1875,50.40625,9150119,199
1329,10436,-4.1875,50.40625,9150119,199
1330,10437,-4.1875,50.40625,9150119,199
1331,10438,-4.1875,50.40625,9150119,199
1332,10439,-4.1875,50.40625,9150119,199
1333,10440,-4.1875,50.40625,9150119,199
1334,10441,-4.1875,50.40625,9150119,199
1335,10442,-4.1875,50.40625,9150119,199
1336,10443,-4.1875,50.40625,9150119,199
1337,10444,-4.1875,50.40625,9150119,199
1338,10445,-4.1875,50.40625,9150119,199
1339,10446,-4.1875,50.40625,9150119,199
1340,10447,-4.1875,50.40625,9150119,199
1341,10448,-4.1875,50.40625,9150119,199
1342,10449,-4.1875,50.40625,9150119,199
1343,10450,-4.1875,50.40625,9150119,199
1344,10451,-4.1875,50.40625,9150119,199
1345,10452,-4.1875,50.40625,9150119,199
1346,10453,-4.1875,50.40625,9150119,199
1347,10454,-4.1875,50.40625,9150119,199
1348,10455,-4.1875,50.40625,9150119,199
1349,10456,-4.1875,50.40625,9150119,199
1350,10457,-4.1875,50.40625,9150119,199
1351,10458,-4.1875,50.40625,9150119,199
1352,10459,-4.1875,50.40625,9150119,199
1353,10460,-4.1875,50.40625,9150119,199
1354,10461,-4.1875,50.40625,9150119,199
1355,10462,-4.1875,50.40625,9150119,199
1356,10463,-4.1875,50.40625,9150119,199
1357,10464,-4.1875,50.40625,9150119,199
1358,10465,-4.1875,50.40625,9150119,199
1359,10466,-4.1875,50.40625,9150119,199
1360,10467,-4.1875,50.40625,9150119,199
1361,10468,-4.1875,50.40625,9150119,199
1362,10469,-4.1875,50.40625,9150119,199
1363,10470,-4.1875,50.40625,9150119,199
1364,10471,-4.1875,50.40625,9150119,199
1365,10472,-4.1875,50.40625,9150119,199
1366,10473,-4.1875,50.40625,9150119,199
1367,10474,-4.1875,50.40625,9150119,199
1368,10475,-4.1875,50.40625,9150119,199
1369,10476,-4.1875,50.40625,9150119,199
1370,10477,-4.1875,50.40625,9150119,199
1371,10478,-4.1875,50.40625,9150119,199
1372,10479,-4.1875,50.40625,9150119,199
1373,10480,-4.1875,50.40625,9150119,199
1374,10481,-4.1875,50.40625,9150119,199
1375,10482,-4.1875,50.40625,9150119,199
1376,10483,-4.1875,50.40625,9150119,199
1377,10484,-4.1875,50.40625,9150119,199
1378,10485,-4.1875,50.40625,9150119,199
1380,10487,-4.1875,50.40625,9150119,199
1381,10488,-4.1875,50.40625,9150119,199
1382,10489,-4.1875,50.40625,9150119,199
1383,10490,-4.1875,50.40625,9150119,199
1384,10491,-4.1875,50.40625,9150119,199
1385,10492,-4.1875,50.40625,9150119,199
1386,10493,-4.1875,50.40625,9150119,199
1387,10494,-4.1875,50.40625,9150119,199
1388,10495,-4.1875,50.40625,9150119,199
1389,10496,-4.1875,50.40625,9150119,199
1390,10497,-4.1875,50.40625,9150119,199
1391,10498,-4.1875,50.40625,9150119,199
1392,10499,-4.1875,50.40625,9150119,199
1393,10500,-4.1875,50.40625,9150119,199
1394,10501,-4.1875,50.40625,9150119,199
1395,10502,-4.1875,50.40625,9150119,199
1396,10503,-4.1875,50.40625,9150119,199
1397,10504,-4.1875,50.40625,9150119,199
1398,10505,-4.1875,50.40625,9150119,199
1399,10506,-4.1875,50.40625,9150119,199
1400,10507,-4.1875,50.40625,9150119,199
1401,10508,-4.1875,50.40625,9150119,199
1402,10509,-4.1875,50.40625,9150119,199
1403,10510,-4.1875,50.40625,9150119,199
1404,10511,-4.1875,50.40625,9150119,199
1405,10512,-4.1875,50.40625,9150119,199
1406,10513,-4.1875,50.40625,9150119,199
1407,10514,-4.1875,50.40625,9150119,199
1408,10515,-4.1875,50.40625,9150119,199
1409,10516,-4.1875,50.40625,9150119,199
1410,10517,-4.1875,50.40625,9150119,199
1411,10518,-4.1875,50.40625,9150119,199
1412,10519,-4.1875,50.40625,9150119,199
1413,10520,-4.1875,50.40625,9150119,199
1414,10521,-4.1875,50.40625,9150119,199
1415,10522,-4.1875,50.40625,9150119,199
1416,10523,-4.1875,50.40625,9150119,199
1417,10524,-4.1875,50.40625,9150119,199
1418,10525,-4.1875,50.40625,9150119,199
1419,10526,-4.1875,50.40625,9150119,199
1420,10527,-4.1875,50.40625,9150119,199
1421,10528,-4.1875,50.40625,9150119,199
1422,10529,-4.1875,50.40625,9150119,199
1423,10530,-4.1875,50.40625,9150119,199
1424,10531,-4.1875,50.40625,9150119,199
1425,10532,-4.1875,50.40625,9150119,199
1426,10533,-4.1875,50.40625,9150119,199
1427,10534,-4.1875,50.40625,9150119,199
1428,10535,-4.1875,50.40625,9150119,199
1429,10536,-4.1875,50.40625,9150119,199
1430,10537,-4.1875,50.40625,9150119,199
1431,10538,-4.1875,50.40625,9150119,199
1432,10539,-4.1875,50.40625,9150119,199
1433,10540,-4.1875,50.40625,9150119,199
1434,10541,-4.1875,50.40625,9150119,199
1435,10542,-4.1875,50.40625,9150119,199
1436,10543,-4.1875,50.40625,9150119,199
1437,10544,-4.1875,50.40625,9150119,199
1438,10545,-4.1875,50.40625,9150119,199
1439,10546,-4.1875,50.40625,9150119,199
1440,10547,-4.1875,50.40625,9150119,199
1441,10548,-4.1875,50.40625,9150119,199
1442,10549,-4.1875,50.40625,9150119,199
1443,10550,-4.1875,50.40625,9150119,199
1444,10551,-4.1875,50.40625,9150119,199
1445,10552,-4.1875,50.40625,9150119,199
1446,10553,-4.1875,50.40625,9150119,199
1447,10554,-4.1875,50.40625,9150119,199
1448,10555,-4.1875,50.40625,9150119,199
1449,10556,-4.1875,50.40625,9150119,199
1450,10557,-4.1875,50.40625,9150119,199
1451,10558,-4.1875,50.40625,9150119,199
1452,10559,-4.1875,50.40625,9150119,199
1453,10560,-4.1875,50.40625,9150119,199
1454,10561,-4.1875,50.40625,9150119,199
1455,10562,-4.1875,50.40625,9150119,199
1456,10563,-4.1875,50.40625,9150119,199
1457,10564,-4.1875,50.40625,9150119,199
1458,10565,-4.1875,50.40625,9150119,199
1459,10566,-4.1875,50.40625,9150119,199
1460,10567,-4.1875,50.40625,9150119,199
1461,10568,-4.1875,50.40625,9150119,199
1462,10569,-4.1875,50.40625,9150119,199
1463,10570,-4.1875,50.40625,9150119,199
1464,10571,-4.1875,50.40625,9150119,199
1465,10572,-4.1875,50.40625,9150119,199
1466,10573,-4.1875,50.40625,9150119,199
1467,10574,-4.1875,50.40625,9150119,199
1468,10575,-4.1875,50.40625,9150119,199
1469,10576,-4.1875,50.40625,9150119,199
1470,10577,-4.1875,50.40625,9150119,199
1471,10578,-4.1875,50.40625,9150119,199
1472,10579,-4.1875,50.40625,9150119,199
1473,10580,-4.1875,50.40625,9150119,199
1474,10581,-4.1875,50.40625,9150119,199
1475,10582,-4.1875,50.40625,9150119,199
1476,10583,-4.1875,50.40625,9150119,199
1477,10584,-4.1875,50.40625,9150119,199
1478,10585,-4.1875,50.40625,9150119,199
1479,10586,-4.1875,50.40625,9150119,199
1480,10587,-4.1875,50.40625,9150119,199
1481,10588,-4.1875,50.40625,9150119,199
1482,10589,-4.1875,50.40625,9150119,199
1483,10590,-4.1875,50.40625,9150119,199
1484,10591,-4.1875,50.40625,9150119,199
1488,10595,-4.1875,50.40625,9150119,199
1489,10596,-4.1875,50.40625,9150119,199
1490,10597,-4.1875,50.40625,9150119,199
1491,10598,-4.1875,50.40625,9150119,199
1492,10599,-4.1875,50.40625,9150119,199
1493,10600,-4.1875,50.40625,9150119,199
1494,10601,-4.1875,50.40625,9150119,199
1495,10602,-4.1875,50.40625,9150119,199
1496,10603,-4.1875,50.40625,9150119,199
1497,10604,-4.1875,50.40625,9150119,199
1498,10605,-4.1875,50.40625,9150119,199
1499,10606,-4.1875,50.40625,9150119,199
1500,10607,-4.1875,50.40625,9150119,199
1501,10608,-4.1875,50.40625,9150119,199
1502,10609,-4.1875,50.40625,9150119,199
1503,10610,-4.1875,50.40625,9150119,199
1504,10611,-4.1875,50.40625,9150119,199
1505,10612,-4.1875,50.40625,9150119,199
1506,10613,-4.1875,50.40625,9150119,199
1507,10614,-4.1875,50.40625,9150119,199
1509,10616,-4.1875,50.40625,9150119,199
1510,10617,-4.1875,50.40625,9150119,199
1511,10618,-4.1875,50.40625,9150119,199
1512,10619,-4.1875,50.40625,9150119,199
1513,10620,-4.1875,50.40625,9150119,199
1514,10621,-4.1875,50.40625,9150119,199
1515,10622,-4.1875,50.40625,9150119,199
1516,10623,-4.1875,50.40625,9150119,199
1517,10624,-4.1875,50.40625,9150119,199
1518,10625,-4.1875,50.40625,9150119,199
1519,10626,-4.1875,50.40625,9150119,199
1520,10627,-4.1875,50.40625,9150119,199
1521,10628,-4.1875,50.40625,9150119,199
1523,10630,-4.1875,50.40625,9150119,199
1524,10631,-4.1875,50.40625,9150119,199
1525,10632,-4.1875,50.40625,9150119,199
1526,10633,-4.1875,50.40625,9150119,199
1527,10634,-4.1875,50.40625,9150119,199
1528,10635,-4.1875,50.40625,9150119,199
1529,10636,-4.1875,50.40625,9150119,199
1530,10637,-4.1875,50.40625,9150119,199
1531,10638,-4.1875,50.40625,9150119,199
1532,10639,-4.1875,50.40625,9150119,199
1533,10640,-4.1875,50.40625,9150119,199
1534,10641,-4.1875,50.40625,9150119,199
1535,10642,-4.1875,50.40625,9150119,199
1536,10643,-4.1875,50.40625,9150119,199
1537,10644,-4.1875,50.40625,9150119,199
1538,10645,-4.1875,50.40625,9150119,199
1539,10646,-4.1875,50.40625,9150119,199
1540,10647,-4.1875,50.40625,9150119,199
1541,10648,-4.1875,50.40625,9150119,199
1560,10843,-0.167724609375,49.46875,9490715,20
1563,11037,-0.193603515625,53.625,9428217,110
1565,11184,0.378173828125,53.59375,9428217,76
1566,11185,-0.1932373046875,53.625,9428217,110
1567,11189,-0.1934814453125,53.625,9428217,110
1570,11221,0.50390625,51.5,9428217,5
1571,11230,-1.1533203125,54.59375,9428217,19
1572,11250,-0.1934814453125,53.625,9428217,110
1578,11261,-1.442232572115385,50.90625,9428217,13
1584,11267,-5.8828125,54.625,9428217,68
1589,11354,-0.162841796875,49.46875,9406116,20
1593,11369,0.35009765625,51.46875,9406116,17
1595,11373,-3.021484375,53.46875,9406116,67
1600,11461,-0.1893310546875,53.625,9085481,110
1612,11574,1.8369140625,51.0625,9386378,28
1614,11940,-1.1435546875,60.15625,9846483,179
1617,12042,-1.166015625,54.59375,9519614,19
1621,12055,0.43505859375,53.59375,9519614,76
1622,12056,-0.192138671875,53.625,9519614,110
1627,12080,0.432373046875,53.59375,9519614,76
1628,12081,-0.1922607421875,53.625,9519614,110
1630,12084,-0.1922607421875,53.625,9519614,110
1637,12112,0.199951171875,49.46875,9519614,3
1638,12215,-3.0234375,53.4375,9344667,0
1641,12234,-1.150390625,54.59375,9344667,19
1643,12304,0.325927734375,51.46875,9657868,17
1651,12826,1.8134765625,51.0625,9453066,28
1654,12854,-1.416015625,50.90625,9241061,13
1655,12863,-1.4287109375,50.90625,9241061,13
1656,12865,-1.4306640625,50.90625,9241061,13
1657,12874,-1.4287109375,50.90625,9241061,13
1659,12877,-1.4287109375,50.90625,9241061,13
1660,12890,-1.4306640625,50.90625,9241061,13
1661,12892,-1.4287109375,50.90625,9241061,13
1662,12894,-1.4287109375,50.90625,9241061,13
1663,12899,-1.4287109375,50.90625,9241061,13
1664,12901,-1.4287109375,50.90625,9241061,13
1665,12908,-1.4287109375,50.90625,9241061,13
1666,12914,-1.4287109375,50.90625,9241061,13
1667,12920,-1.4287109375,50.90625,9241061,13
1668,12922,-1.4306640625,50.90625,9241061,13
1669,12928,-1.4306640625,50.90625,9241061,13
1670,12930,-1.4306640625,50.90625,9241061,13
1671,12935,-1.4287109375,50.90625,9241061,13
1672,12938,-1.4287109375,50.90625,9241061,13
1673,12939,0.10699462890625,49.46875,9241061,3
1674,12947,-1.4287109375,50.90625,9241061,13
1675,12949,-1.4287109375,50.90625,9241061,13
1676,12951,-1.431640625,50.90625,9241061,13
1677,12956,-1.4287109375,50.90625,9241061,13
1678,12965,-1.4287109375,50.90625,9241061,13
1679,12968,0.107177734375,49.46875,9241061,3
1680,12969,-1.4287109375,50.90625,9241061,13
1685,13122,-2.716796875,51.5,9604938,11
1686,13212,-0.1422119140625,49.46875,9757034,20
1691,13283,-0.1512451171875,49.46875,9030149,20
1705,13549,-5.8828125,54.625,9764958,68
1710,13554,-1.4482421875,55.0,9764958,55
1713,13557,-1.095703125,50.8125,9764958,49
1715,13688,0.11016845703125,49.46875,9636888,3
1719,13835,-1.4619140625,50.90625,9632002,13
1720,13838,0.164306640625,49.46875,9632002,3
1721,13854,-1.4443359375,50.90625,9632002,13
1722,13857,0.1708984375,49.46875,9632002,3
1723,13871,-1.4619140625,50.90625,9632002,13
1724,13876,0.17236328125,49.46875,9632002,3
1725,13892,-1.4443359375,50.90625,9632002,13
1735,13985,-6.21875,53.34375,9780146,197
1736,13994,1.814453125,51.0625,9780146,28
1745,14059,-6.19921875,53.34375,9517238,167
1746,14078,0.419189453125,53.59375,9517238,76
1751,14138,1.873046875,51.0625,9127162,28
1754,14189,0.50341796875,51.5,9492701,5
1756,14193,0.1651611328125,49.46875,9492701,3
1758,14212,0.489013671875,51.5,9492701,5
1760,14233,0.490966796875,51.5,9492701,5
1762,14255,0.501953125,51.5,9492701,5
1764,14276,0.5029296875,51.5,9492701,5
1766,14296,0.50146484375,51.5,9492701,5
1770,14369,0.49609375,51.5,9631876,5
1771,14370,0.49609375,51.5,9631876,5
1775,14375,0.1336669921875,49.46875,9631876,3
1776,14383,0.4892578125,51.5,9631876,5
1779,14394,0.13427734375,49.46875,9631876,3
1780,14405,0.5009765625,51.5,9631876,5
1782,14423,0.501953125,51.5,9631876,5
1783,14447,0.489501953125,51.5,9631876,5
1784,14449,0.141845703125,49.46875,9631876,3
1787,14459,1.8583984375,51.0625,9818955,28
1801,14493,-0.09747314453125,49.46875,9818955,20
1810,14520,-0.189697265625,53.625,9818955,110
1829,14579,-5.88671875,54.625,9297101,150
1845,14607,-5.88671875,54.625,9297101,150
1874,14677,-5.88671875,54.625,9297101,150
1879,14691,-2.705078125,51.5,9828974,11
1882,14694,-5.88671875,54.625,9828974,150
1887,14699,-2.705078125,51.5,9828974,11
1892,14704,-2.70703125,51.5,9828974,11
1898,14710,-5.88671875,54.625,9828974,150
1901,14713,-5.88671875,54.625,9828974,150
1903,14715,-2.705078125,51.5,9828974,11
1909,14721,-5.88671875,54.625,9828974,150
1914,14726,-2.705078125,51.5,9828974,11
1918,14730,-2.705078125,51.5,9828974,11
1932,14744,-2.705078125,51.5,9828974,11
1938,14750,-2.705078125,51.5,9828974,11
1950,14762,-2.705078125,51.5,9828974,11
1966,14778,-2.705078125,51.5,9828974,11
2040,14854,-5.88671875,54.625,9828974,150
2058,14872,-2.705078125,51.5,9828974,11
2064,14878,-5.88671875,54.625,9828974,150
2071,14885,-5.88671875,54.625,9828974,150
2077,14891,-5.88671875,54.625,9828974,150
2086,14900,-2.705078125,51.5,9828974,11
2089,15001,-1.158203125,54.625,9295440,94
2090,15018,0.18896484375,49.46875,9295440,3
2092,15023,-0.278564453125,53.75,9056583,136
2093,15025,-0.278564453125,53.75,9056583,136
2094,15027,-0.278564453125,53.75,9056583,136
2095,15029,-0.278564453125,53.75,9056583,136
2096,15031,-0.278564453125,53.75,9056583,136
2097,15033,-0.278564453125,53.75,9056583,136
2098,15035,-0.278564453125,53.75,9056583,136
2099,15037,-0.278564453125,53.75,9056583,136
2100,15039,-0.278564453125,53.75,9056583,136
2101,15041,-6.21875,53.34375,9056583,197
2102,15042,-3.015625,53.46875,9056583,67
2103,15043,-6.21875,53.34375,9056583,197
2104,15044,-3.015625,53.46875,9056583,67
2105,15045,-6.21875,53.34375,9056583,197
2106,15046,-3.015625,53.46875,9056583,67
2107,15047,-6.21875,53.34375,9056583,197
2108,15048,-3.015625,53.46875,9056583,67
2109,15049,-6.21875,53.34375,9056583,197
2110,15050,-3.017578125,53.4375,9056583,0
2112,15052,-6.21875,53.34375,9056583,197
2113,15053,-3.015625,53.46875,9056583,67
2114,15054,-6.21875,53.34375,9056583,197
2115,15055,-3.015625,53.46875,9056583,67
2116,15056,-6.21875,53.34375,9056583,197
2117,15057,-3.015625,53.46875,9056583,67
2118,15058,-6.21875,53.34375,9056583,197
2119,15059,-3.015625,53.46875,9056583,67
2120,15060,-6.21875,53.34375,9056583,197
2121,15061,-3.015625,53.46875,9056583,67
2122,15062,-6.21875,53.34375,9056583,197
2123,15063,-3.015625,53.46875,9056583,67
2124,15064,-6.21875,53.34375,9056583,197
2125,15065,-3.015625,53.46875,9056583,67
2126,15066,-6.21875,53.34375,9056583,197
2127,15067,-3.015625,53.46875,9056583,67
2128,15068,-6.21875,53.34375,9056583,197
2129,15069,-3.015625,53.46875,9056583,67
2130,15070,-6.21875,53.34375,9056583,197
2131,15071,-3.015625,53.46875,9056583,67
2132,15072,-6.21875,53.34375,9056583,197
2133,15073,-3.015625,53.46875,9056583,67
2134,15074,-6.21875,53.34375,9056583,197
2135,15075,-3.015625,53.46875,9056583,67
2136,15076,-6.21875,53.34375,9056583,197
2137,15077,-3.015625,53.46875,9056583,67
2138,15078,-6.21875,53.34375,9056583,197
2139,15079,-3.015625,53.46875,9056583,67
2140,15080,-6.21875,53.34375,9056583,197
2141,15081,-3.015625,53.46875,9056583,67
2142,15082,-6.21875,53.34375,9056583,197
2143,15083,-3.015625,53.46875,9056583,67
2144,15084,-6.21875,53.34375,9056583,197
2145,15085,-3.015625,53.46875,9056583,67
2146,15086,-6.21875,53.34375,9056583,197
2147,15087,-3.015625,53.46875,9056583,67
2148,15088,-6.21875,53.34375,9056583,197
2149,15089,-3.015625,53.46875,9056583,67
2150,15090,-6.21875,53.34375,9056583,197
2151,15091,-3.015625,53.46875,9056583,67
2152,15092,-6.21875,53.34375,9056583,197
2153,15093,-3.015625,53.46875,9056583,67
2154,15094,-6.21875,53.34375,9056583,197
2155,15095,-3.015625,53.46875,9056583,67
2156,15096,-6.21875,53.34375,9056583,197
2157,15097,-3.015625,53.46875,9056583,67
2158,15098,-6.21875,53.34375,9056583,197
2159,15099,-3.015625,53.46875,9056583,67
2160,15100,-6.21875,53.34375,9056583,197
2161,15101,-3.015625,53.46875,9056583,67
2162,15102,-6.21875,53.34375,9056583,197
2163,15103,-3.015625,53.46875,9056583,67
2164,15104,-6.21875,53.34375,9056583,197
2165,15105,-3.015625,53.46875,9056583,67
2166,15106,-6.21875,53.34375,9056583,197
2167,15107,-3.015625,53.46875,9056583,67
2168,15108,-6.21875,53.34375,9056583,197
2169,15109,-3.015625,53.46875,9056583,67
2170,15110,-6.21875,53.34375,9056583,197
2171,15111,-3.015625,53.46875,9056583,67
2173,15113,-3.015625,53.46875,9056583,67
2174,15114,-6.21875,53.34375,9056583,197
2175,15115,-3.015625,53.46875,9056583,67
2176,15116,-6.21875,53.34375,9056583,197
2177,15117,-3.015625,53.46875,9056583,67
2178,15118,-6.21875,53.34375,9056583,197
2179,15119,-3.01953125,53.46875,9056583,67
2180,15120,-6.21875,53.34375,9056583,197
2181,15121,-3.015625,53.46875,9056583,67
2182,15122,-6.21875,53.34375,9056583,197
2183,15123,-3.015625,53.46875,9056583,67
2184,15124,-6.21875,53.34375,9056583,197
2185,15125,-3.015625,53.46875,9056583,67
2186,15126,-6.21875,53.34375,9056583,197
2187,15127,-3.015625,53.46875,9056583,67
2188,15128,-6.21875,53.34375,9056583,197
2189,15129,-3.015625,53.46875,9056583,67
2190,15130,-6.21875,53.34375,9056583,197
2191,15131,-3.015625,53.46875,9056583,67
2192,15132,-6.21875,53.34375,9056583,197
2193,15133,-3.015625,53.46875,9056583,67
2194,15134,-6.21875,53.34375,9056583,197
2195,15135,-3.015625,53.46875,9056583,67
2196,15136,-6.21875,53.34375,9056583,197
2197,15137,-3.015625,53.46875,9056583,67
2198,15138,-6.21875,53.34375,9056583,197
2199,15139,-3.015625,53.46875,9056583,67
2200,15140,-6.21875,53.34375,9056583,197
2201,15141,-3.015625,53.46875,9056583,67
2202,15142,-6.21875,53.34375,9056583,197
2203,15143,-3.015625,53.46875,9056583,67
2204,15144,-6.21875,53.34375,9056583,197
2205,15145,-3.015625,53.46875,9056583,67
2206,15146,-6.21875,53.34375,9056583,197
2207,15147,-3.015625,53.46875,9056583,67
2208,15148,-6.21875,53.34375,9056583,197
2209,15149,-3.015625,53.46875,9056583,67
2210,15150,-6.21875,53.34375,9056583,197
2211,15151,-3.015625,53.46875,9056583,67
2212,15152,-6.21875,53.34375,9056583,197
2213,15153,-3.015625,53.46875,9056583,67
2214,15154,-6.21875,53.34375,9056583,197
2215,15155,-3.015625,53.46875,9056583,67
2216,15156,-6.21875,53.34375,9056583,197
2217,15157,-3.015625,53.46875,9056583,67
2218,15158,-6.21875,53.34375,9056583,197
2219,15159,-3.015625,53.46875,9056583,67
2220,15160,-6.21875,53.34375,9056583,197
2221,15161,-3.015625,53.46875,9056583,67
2222,15162,-6.21875,53.34375,9056583,197
2223,15163,-3.015625,53.46875,9056583,67
2224,15164,-6.21875,53.34375,9056583,197
2225,15165,-3.015625,53.46875,9056583,67
2226,15166,-6.21875,53.34375,9056583,197
2227,15167,-3.0078125,53.4375,9056583,0
2228,15168,-6.21875,53.34375,9056583,197
2229,15169,-3.015625,53.46875,9056583,67
2230,15170,-6.21875,53.34375,9056583,197
2231,15171,-3.015625,53.46875,9056583,67
2232,15172,-6.21875,53.34375,9056583,197
2233,15173,-3.015625,53.46875,9056583,67
2234,15174,-6.21875,53.34375,9056583,197
2235,15175,-3.015625,53.46875,9056583,67
2236,15176,-6.21875,53.34375,9056583,197
2237,15177,-3.015625,53.46875,9056583,67
2238,15178,-6.21875,53.34375,9056583,197
2239,15179,-3.015625,53.46875,9056583,67
2240,15180,-6.21875,53.34375,9056583,197
2241,15181,-3.015625,53.46875,9056583,67
2242,15182,-6.21875,53.34375,9056583,197
2243,15183,-3.017578125,53.46875,9056583,67
2244,15184,-6.21875,53.34375,9056583,197
2245,15185,-3.015625,53.46875,9056583,67
