,LONGITUDE,LATITUDE,imo,Duration,Cluster
119283,-7.19140625,57.6875,9274824,14,166
119284,-7.19140625,57.6875,9274824,13,166
119288,-7.19140625,57.6875,9274824,6,166
119289,-7.19140625,57.6875,9274824,12,166
119290,-7.19140625,57.6875,9274824,7,166
119295,-7.19140625,57.6875,9274824,12,166
119299,-7.19140625,57.6875,9274824,12,166
119301,-7.19140625,57.6875,9274824,13,166
119303,-7.19140625,57.6875,9274824,20,166
119307,-7.19140625,57.6875,9274824,14,166
119308,-7.19140625,57.6875,9274824,7,166
119314,-7.19140625,57.6875,9274824,13,166
119319,-7.19140625,57.6875,9274824,6,166
119320,-7.19140625,57.6875,9274824,13,166
119321,-7.19140625,57.6875,9274824,14,166
119325,-7.19140625,57.6875,9274824,6,166
119331,-7.19140625,57.6875,9274824,13,166
119332,-7.19140625,57.6875,9274824,15,166
119333,-7.19140625,57.6875,9274824,14,166
119341,-7.19140625,57.6875,9274824,21,166
119343,-7.19140625,57.6875,9274824,16,166
119344,-7.19140625,57.6875,9274824,15,166
119345,-7.19140625,57.6875,9274824,16,166
119348,-7.19140625,57.6875,9274824,16,166
119349,-7.19140625,57.6875,9274824,16,166
119352,-7.19140625,57.6875,9274824,14,166
119353,-7.19140625,57.6875,9274824,17,166
119354,-7.19140625,57.6875,9274824,16,166
119357,-7.19140625,57.6875,9274824,17,166
119358,-7.19140625,57.6875,9274824,16,166
119359,-7.19140625,57.6875,9274824,17,166
119360,-7.19140625,57.6875,9274824,20,166
119361,-7.19140625,57.6875,9274824,15,166
119362,-7.19140625,57.6875,9274824,22,166
119363,-7.19140625,57.6875,9274824,15,166
119364,-7.19140625,57.6875,9274824,17,166
119365,-7.19140625,57.6875,9274824,98,166
119366,-7.19140625,57.6875,9274824,16,166
119367,-7.19140625,57.6875,9274824,17,166
119370,-7.19140625,57.6875,9274824,16,166
119371,-7.19140625,57.6875,9274824,16,166
119372,-7.19140625,57.6875,9274824,17,166
119373,-7.19140625,57.6875,9274824,21,166
119374,-7.19140625,57.6875,9274824,16,166
119375,-7.19140625,57.6875,9274824,16,166
119376,-7.19140625,57.6875,9274824,16,166
119377,-7.19140625,57.6875,9274824,17,166
119378,-7.19140625,57.6875,9274824,20,166
119379,-7.19140625,57.6875,9274824,21,166
119380,-7.19140625,57.6875,9274824,16,166
119381,-7.19140625,57.6875,9274824,15,166
119382,-7.19140625,57.6875,9274824,16,166
119383,-7.19140625,57.6875,9274824,17,166
119384,-7.19140625,57.6875,9274824,16,166
119385,-7.19140625,57.6875,9274824,15,166
119387,-7.19140625,57.6875,9274824,15,166
119388,-7.19140625,57.6875,9274824,17,166
119389,-7.19140625,57.6875,9274824,21,166
119390,-7.19140625,57.6875,9274824,16,166
119391,-7.19140625,57.6875,9274824,13,166
119392,-7.19140625,57.6875,9274824,47,166
119393,-7.19140625,57.6875,9274824,23,166
119394,-7.19140625,57.6875,9274824,18,166
119395,-7.19140625,57.6875,9274824,16,166
119396,-7.19140625,57.6875,9274824,15,166
119397,-7.19140625,57.6875,9274824,16,166
119398,-7.19140625,57.6875,9274824,8,166
119400,0.53662109375,49.46875,9378723,37,85
119403,-2.86328125,53.28125,9378723,27,82
119405,-6.20703125,53.34375,9378723,21,50
119417,-2.86328125,53.28125,9378723,57,82
119420,-2.86328125,53.28125,9378723,34,82
119422,0.53662109375,49.46875,9378723,25,85
119425,-4.1171875,50.375,9378723,39,92
119456,-1.166015625,54.59375,9346500,23,73
119458,-6.20703125,53.34375,9346500,32,50
119464,-2.86328125,53.28125,9346500,170,82
119481,-6.2109375,53.34375,9360984,36,103
119486,-3.0234375,53.46875,9360984,44,6
119501,-1.1533203125,54.59375,9360984,20,8
119503,-1.150390625,54.59375,9360984,16,125
119505,-1.1533203125,54.59375,9360984,23,8
119507,-1.1533203125,54.59375,9360984,16,8
119509,-1.1533203125,54.59375,9360984,9,8
119511,-1.1533203125,54.59375,9360984,23,8
119515,-1.1533203125,54.59375,9360984,14,8
119519,-1.150390625,54.59375,9360984,10,125
119522,-1.150390625,54.59375,9360984,14,125
119525,-1.1533203125,54.59375,9360984,13,8
119528,-1.150390625,54.59375,9360984,9,125
119530,-1.150390625,54.59375,9360984,18,125
119533,-1.1533203125,54.59375,9360984,13,8
119535,-1.1533203125,54.59375,9360984,11,8
119537,-1.1533203125,54.59375,9360984,11,8
119541,-1.150390625,54.59375,9360984,12,125
119544,-1.1533203125,54.59375,9360984,13,8
119546,-1.1533203125,54.59375,9360984,21,8
119548,-1.150390625,54.59375,9360984,24,125
119551,-1.1533203125,54.59375,9360984,24,8
119553,-1.1533203125,54.59375,9360984,20,8
119555,-1.1533203125,54.59375,9360984,13,8
119557,-5.90625,54.625,9903865,26,59
119559,-5.90625,54.625,9903865,41,59
119568,-5.9140625,54.625,9505314,113,54
119575,-3.0234375,53.46875,9541849,124,6
119585,-1.326171875,50.84375,9379624,37,16
119613,1.3134765625,51.9375,9778791,29,62
119621,1.0234375,49.4375,9106584,46,22
119637,1.0126953125,49.40625,9798351,51,72
119639,-2.705078125,51.5,9594456,125,63
119666,-5.0234375,51.6875,9659103,45,91
119686,-6.20703125,53.34375,9290828,35,50
119696,-4.125,50.375,9238399,19,104
119700,-5.9140625,54.625,9238399,27,54
119703,-3.009765625,53.4375,9238399,56,123
119708,-3.009765625,53.4375,9238399,82,123
119710,1.01171875,49.375,9238399,22,21
119711,-3.009765625,53.4375,9238399,51,123
119712,-5.9140625,54.625,9238399,15,54
119713,-1.9873046875,50.71875,9238399,88,34
119734,-2.720703125,51.5,9746023,170,9
119757,-6.203125,53.34375,9263930,21,36
119759,-6.203125,53.34375,9263930,16,36
119762,-9.046875,53.28125,9263930,24,48
119769,-9.046875,53.28125,9263930,50,48
119772,-6.203125,53.34375,9263930,111,36
119790,-2.087890625,57.15625,9393917,10,95
119801,-0.198974609375,53.625,9393917,10,147
119822,-4.76171875,55.96875,9197911,69,45
119839,-0.1954345703125,53.625,9113745,39,99
119840,-0.1954345703125,53.625,9113745,21,99
119842,-0.1954345703125,53.625,9113745,7,99
119843,-0.1954345703125,53.625,9113745,22,99
119845,-0.1954345703125,53.625,9113745,15,99
119848,-0.195556640625,53.625,9113745,25,96
119849,-0.1954345703125,53.625,9113745,18,99
119850,-0.1954345703125,53.625,9113745,20,99
119870,-1.498046875,55.125,9113745,19,20
119871,-0.1954345703125,53.625,9113745,12,99
119903,-1.498046875,55.125,9113745,28,20
119906,-0.1954345703125,53.625,9113745,15,99
119908,-0.195556640625,53.625,9113745,18,96
119912,-0.1954345703125,53.625,9113745,14,99
119913,-0.1954345703125,53.625,9113745,13,99
119915,-0.195556640625,53.625,9113745,20,96
119916,-0.195556640625,53.625,9113745,20,96
119918,-0.1954345703125,53.625,9113745,10,99
119920,-0.195556640625,53.625,9113745,7,96
119921,-0.195556640625,53.625,9113745,10,96
119923,-0.1954345703125,53.625,9113745,8,99
119924,-0.195556640625,53.625,9113745,20,96
119925,-0.1954345703125,53.625,9113745,10,99
119928,-0.1954345703125,53.625,9113745,13,99
119931,-0.1954345703125,53.625,9113745,7,99
119932,-0.1954345703125,53.625,9113745,20,99
119933,-0.1954345703125,53.625,9113745,14,99
119944,-0.1954345703125,53.625,9113745,12,99
119945,-0.1954345703125,53.625,9113745,13,99
119950,-0.195556640625,53.625,9113745,13,96
119951,-1.15625,54.59375,9113745,10,97
119952,-0.1954345703125,53.625,9113745,16,99
119953,-0.1954345703125,53.625,9113745,17,99
119954,-0.1954345703125,53.625,9113745,14,99
119957,-0.1954345703125,53.625,9113745,14,99
119961,-0.1954345703125,53.625,9113745,11,99
119971,1.0126953125,49.40625,9425162,27,72
119985,-5.0234375,51.6875,9322700,41,91
119995,-2.951171875,53.3125,9322700,48,109
120017,-2.86328125,53.28125,9322700,32,82
120040,-1.392578125,50.875,9126297,33,74
120041,-1.392578125,50.875,9126297,13,74
120103,-2.71484375,51.5,9736224,24,12
120104,-2.71484375,51.5,9736224,24,12
120110,0.53662109375,49.46875,9563108,54,85
120111,-5.88671875,54.625,9563108,17,51
120112,-6.203125,53.34375,9563108,16,36
120117,-6.203125,53.34375,9563108,16,36
120120,-6.203125,53.34375,9563108,25,36
120133,-0.247802734375,49.28125,7000231,18,120
120136,-0.247802734375,49.28125,7000231,12,120
120150,-0.247802734375,49.28125,7000231,12,120
120158,-0.247802734375,49.28125,7000231,12,120
120207,-0.247802734375,49.28125,7000231,12,120
120211,-0.247802734375,49.28125,7000231,7,120
120322,-4.94921875,51.6875,7000231,21,129
120323,-4.94921875,51.6875,7000231,12,129
120325,-4.98828125,51.6875,7000231,38,118
120326,-4.94921875,51.6875,7000231,27,129
120329,-4.94921875,51.6875,7000231,24,129
120334,-4.94921875,51.6875,7000231,26,129
120335,-4.94921875,51.6875,7000231,134,129
120336,-4.94921875,51.6875,7000231,63,129
120337,-4.94921875,51.6875,7000231,95,129
120338,-4.94921875,51.6875,7000231,76,129
120346,-4.94921875,51.6875,7000231,28,129
120383,-6.2109375,53.34375,9584487,33,103
120384,-6.2109375,53.34375,9584487,29,103
120386,-6.2109375,53.34375,9584487,28,103
120387,-6.2109375,53.34375,9584487,34,103
120388,-6.2109375,53.34375,9584487,30,103
120389,-6.2109375,53.34375,9584487,36,103
120390,-6.2109375,53.34375,9584487,22,103
120391,-8.328125,51.84375,9584487,7,0
120392,-6.2109375,53.34375,9584487,25,103
120421,-9.046875,53.28125,9005754,24,48
120431,1.0234375,49.4375,9005754,68,22
120435,-5.90234375,54.625,9005754,61,4
120442,-0.26025390625,53.75,8908583,36,84
120452,-0.26025390625,53.75,8908583,37,84
120491,-4.125,50.375,9534365,36,104
120493,-1.392578125,50.875,9534365,44,74
120517,-8.328125,51.84375,9048287,35,0
120518,-6.19921875,53.34375,9048287,66,11
120520,-8.328125,51.84375,9048287,24,0
120522,-8.328125,51.84375,9048287,38,0
120529,-8.328125,51.84375,9048287,48,0
120533,-6.203125,53.34375,9048287,40,36
120535,-8.328125,51.84375,9048287,43,0
120536,-6.19921875,53.34375,9048287,27,11
120554,-8.328125,51.84375,9048287,38,0
120557,-8.328125,51.84375,9048287,39,0
120564,1.3134765625,51.9375,9225653,25,62
120574,-2.705078125,51.5,9341316,110,63
120576,-2.86328125,53.28125,9341316,45,82
120577,-2.86328125,53.28125,9341316,155,82
120580,0.53662109375,49.46875,9341316,23,85
120582,-6.078125,53.3125,9341316,22,83
120583,-6.20703125,53.34375,9341316,37,50
120584,-5.0234375,51.6875,9341316,50,91
120586,0.53662109375,49.46875,9341316,62,85
120595,-5.0234375,51.6875,9341316,37,91
120597,-2.86328125,53.28125,9341316,44,82
120621,-4.1171875,50.375,9341316,34,92
120624,-4.1171875,50.375,9341316,39,92
120641,-6.2109375,53.34375,9527685,58,103
120646,1.158203125,52.03125,9527685,52,32
120650,-2.71484375,51.5,9527685,21,12
120651,-5.8984375,54.625,9527685,35,28
120653,-2.701171875,51.5,9527685,26,30
120659,-7.03125,52.28125,9527685,23,52
120663,-5.8984375,54.625,9527685,12,28
120664,-2.701171875,51.5,9527685,25,30
120665,1.158203125,52.03125,9527685,108,32
120668,-2.71484375,51.5,9527685,62,12
120670,-5.8984375,54.625,9527685,68,28
120691,-2.083984375,57.15625,8412699,23,19
120692,-2.083984375,57.15625,8412699,20,19
120702,-3.01953125,53.46875,9725512,116,7
120705,-5.90234375,54.625,9725512,42,4
120748,1.013671875,49.40625,9195468,6,61
120753,-2.701171875,51.5,9383558,15,30
120759,-1.392578125,50.875,9158616,19,74
120771,-2.720703125,51.5,9371086,134,9
120772,-8.2578125,51.84375,9323584,28,71
120774,-4.1171875,50.375,9323584,24,92
120781,-6.20703125,53.34375,9323584,32,50
120783,-5.88671875,54.625,9323584,25,51
120785,-5.05078125,51.6875,9323584,32,117
120786,-4.98828125,51.6875,9323584,38,118
120789,-5.88671875,54.625,9323584,29,51
120797,-6.20703125,53.34375,9323584,38,50
120800,-6.078125,53.3125,9323584,60,83
120801,-6.20703125,53.34375,9323584,40,50
120802,0.5458984375,49.46875,9323584,24,37
120804,-6.2109375,53.34375,9629419,19,103
120806,-4.76171875,55.96875,9629419,19,45
120809,-6.2109375,53.34375,9629419,34,103
120812,-6.2109375,53.34375,9629419,14,103
120813,-6.078125,53.3125,9629419,17,83
120814,-6.2109375,53.34375,9629419,8,103
120816,-8.4140625,51.90625,9629419,25,90
120818,-8.328125,51.84375,9629419,8,0
120819,-6.078125,53.3125,9629419,30,83
120820,-6.2109375,53.34375,9629419,8,103
120822,-6.2109375,53.34375,9629419,14,103
120828,-5.8828125,54.625,9629419,31,53
120830,-4.76171875,55.96875,9629419,21,45
120832,-6.08984375,53.3125,9629419,24,35
120833,-6.2109375,53.34375,9629419,9,103
120834,-8.328125,51.84375,9629419,46,0
120836,-4.76171875,55.96875,9629419,12,45
120839,-5.8828125,54.625,9629419,21,53
120841,-4.76171875,55.96875,9629419,37,45
120844,-5.8828125,54.625,9629419,18,53
120846,-4.76171875,55.96875,9629419,39,45
120849,-5.8828125,54.625,9629419,22,53
120851,-4.76171875,55.96875,9629419,39,45
120857,-1.158203125,54.625,9804899,23,43
120888,-1.158203125,54.625,9412452,25,43
120896,-8.2578125,51.84375,9393345,31,71
120899,-5.90234375,54.625,9521370,53,4
120910,-1.9873046875,50.71875,9521370,9,34
120911,-1.9873046875,50.71875,9521370,12,34
120912,-1.9873046875,50.71875,9521370,13,34
120913,-1.9873046875,50.71875,9521370,9,34
120914,-1.9873046875,50.71875,9521370,26,34
120918,-5.9140625,54.625,9521370,37,54
120920,-1.986328125,50.71875,9521370,21,33
120921,-1.986328125,50.71875,9521370,11,33
120924,-4.1171875,50.375,9521370,13,92
120925,-4.1171875,50.375,9521370,14,92
120936,-1.330078125,50.84375,9705885,47,24
120942,-6.19921875,53.34375,9609689,105,11
120957,-1.326171875,50.84375,9843209,41,16
120959,0.5458984375,49.46875,9410143,35,37
120962,0.5458984375,49.46875,9410143,47,37
120965,-2.86328125,53.28125,9410143,94,82
120991,-8.328125,51.84375,9073880,8,0
120994,-8.328125,51.84375,9073880,34,0
120997,-8.328125,51.84375,9073880,21,0
121005,-8.328125,51.84375,9073880,154,0
121013,-8.328125,51.84375,9073880,13,0
121017,-8.328125,51.84375,9073880,17,0
121021,-8.328125,51.84375,9073880,24,0
121023,-8.328125,51.84375,9073880,23,0
121024,-9.046875,53.28125,9073880,23,48
121027,-8.328125,51.84375,9073880,11,0
121039,-5.8984375,54.625,9073880,28,28
121040,-3.001953125,53.4375,9073880,9,114
121050,1.0126953125,49.40625,9073880,27,72
121053,-7.03125,52.28125,9073880,23,52
121056,-9.0546875,52.65625,9223174,98,29
121097,-5.90234375,54.625,9063873,17,4
121157,1.01171875,49.375,9326304,69,21
121159,-4.125,50.375,9558024,8,104
121164,-4.125,50.375,9558024,27,104
121168,-4.125,50.375,9558024,77,104
121169,-1.3984375,50.875,9780627,48,46
121170,-1.392578125,50.875,9780627,31,74
121171,-1.396484375,50.875,9780627,29,49
121175,-5.91015625,54.625,9583859,35,10
121178,1.01171875,49.375,9583859,59,21
121180,-5.90234375,54.625,9583859,23,4
121186,-2.080078125,57.15625,9583859,51,55
121191,1.0126953125,49.40625,9272199,38,72
121193,0.5458984375,49.46875,9440514,58,37
121194,-1.396484375,50.875,9237307,37,49
121203,1.158203125,52.03125,9340300,54,32
121205,-2.083984375,57.15625,9340300,27,19
121207,-1.3984375,50.90625,9553115,19,47
121213,-1.3984375,50.90625,9339844,10,47
121215,-2.716796875,51.5,9339844,24,13
121219,-2.716796875,51.5,9339844,24,13
121227,-1.154296875,54.59375,9498303,118,98
121229,-6.2109375,53.34375,9255775,8,103
121232,-6.078125,53.3125,9255775,9,83
121233,-6.2109375,53.34375,9255775,7,103
121237,-6.2109375,53.34375,9255775,10,103
121239,-3.01953125,53.46875,9255775,32,7
121241,-6.2109375,53.34375,9255775,10,103
121243,-3.01953125,53.46875,9255775,39,7
121245,-3.01953125,53.46875,9255775,30,7
121246,-6.2109375,53.34375,9255775,14,103
121249,-6.2109375,53.34375,9255775,10,103
121250,-3.0234375,53.46875,9255775,43,6
121252,-6.08984375,53.3125,9255775,9,35
121253,-6.2109375,53.34375,9255775,10,103
121254,-3.01953125,53.46875,9255775,34,7
121255,-6.2109375,53.34375,9255775,15,103
121256,-3.0234375,53.46875,9255775,41,6
121257,-3.0234375,53.46875,9255775,29,6
121258,-4.76171875,55.96875,9255775,18,45
121268,-4.76171875,55.96875,9255775,26,45
121270,-4.76171875,55.96875,9255775,25,45
121275,-4.76171875,55.96875,9255775,15,45
121278,-4.76171875,55.96875,9255775,21,45
121281,-4.76171875,55.96875,9255775,22,45
121284,-4.76171875,55.96875,9255775,35,45
121285,-6.2109375,53.34375,9255775,17,103
121286,-4.76171875,55.96875,9255775,15,45
121288,-3.01953125,53.46875,9255775,50,7
121292,-1.3984375,50.90625,9445992,13,47
121297,-2.08203125,57.15625,9375836,27,2
121300,-7.03125,52.28125,9375836,27,52
121302,-4.125,50.375,9375836,116,104
121310,-5.8984375,54.625,9375836,139,28
121322,-5.90234375,54.625,9306316,61,4
121367,-3.01953125,53.46875,9514755,26,7
121368,-5.8828125,54.625,9514755,14,53
121369,-6.20703125,53.34375,9514755,42,50
121371,-6.20703125,53.34375,9514755,30,50
121372,-5.8828125,54.625,9514755,29,53
121374,-3.01953125,53.46875,9514755,48,7
121375,-6.20703125,53.34375,9514755,46,50
121377,-3.0234375,53.46875,9514755,74,6
121378,-3.01953125,53.46875,9514755,35,7
121379,-6.2109375,53.34375,9514755,21,103
121381,-5.8828125,54.625,9514755,10,53
121384,-6.2109375,53.34375,9514755,36,103
121385,-3.0234375,53.46875,9514755,91,6
121386,-5.8828125,54.625,9514755,15,53
121387,-6.2109375,53.34375,9514755,39,103
121394,-5.88671875,54.625,9354399,16,51
121395,-4.76171875,55.96875,9354399,28,45
121399,-4.125,50.375,9479577,15,104
121411,-5.90234375,54.625,9479577,9,4
121425,-5.90234375,54.625,9479577,15,4
121426,-4.1171875,50.375,9479577,32,92
121429,-4.125,50.375,9479577,16,104
121445,-2.083984375,57.15625,9479577,22,19
121461,-4.1171875,50.375,9479577,23,92
121465,-1.1533203125,54.59375,9479577,11,8
121466,-2.080078125,57.15625,9479577,17,55
121468,-1.1533203125,54.59375,9479577,12,8
121469,-2.08203125,57.15625,9479577,10,2
121495,-9.0546875,52.65625,9380520,71,29
121511,-5.88671875,54.625,9578385,13,51
121512,-6.203125,53.34375,9578385,15,36
121515,-5.88671875,54.625,9578385,12,51
121516,-6.203125,53.34375,9578385,21,36
121521,-6.203125,53.34375,9578385,26,36
121524,-5.88671875,54.625,9578385,24,51
121525,-6.078125,53.3125,9578385,6,83
121526,-6.203125,53.34375,9578385,22,36
121530,-6.203125,53.34375,9578385,18,36
121533,-9.046875,53.28125,9578385,25,48
121537,-5.88671875,54.625,9578385,9,51
121538,-6.203125,53.34375,9578385,21,36
121542,-6.20703125,53.34375,9578385,28,50
121544,0.53662109375,49.46875,9578385,35,85
121545,-6.203125,53.34375,9578385,10,36
121547,-5.88671875,54.625,9578385,16,51
121550,-6.203125,53.34375,9578385,24,36
121562,-6.203125,53.34375,9578385,19,36
121566,-6.203125,53.34375,9578385,23,36
121571,-5.90234375,54.625,8801072,26,4
121580,-5.90234375,54.625,8801072,24,4
121592,-5.90234375,54.625,8801072,31,4
121599,-4.125,50.375,8801072,9,104
121608,-1.3984375,50.90625,8801072,125,47
121612,-5.90234375,54.625,8801072,22,4
121617,-5.8984375,54.625,8801072,6,28
121628,-4.125,50.375,8801072,18,104
121651,1.158203125,52.03125,8801072,27,32
121664,-1.326171875,50.84375,9793753,34,16
121667,1.3134765625,51.9375,9227302,10,62
121675,-1.330078125,50.84375,9392183,31,24
121696,1.3134765625,51.9375,9321548,26,62
121700,1.3134765625,51.9375,9321548,32,62
121808,-5.9140625,54.625,9319428,48,54
121818,-0.1988525390625,53.625,9319428,39,15
121823,-0.1988525390625,53.625,9319428,48,15
121828,-5.9140625,54.625,9319428,36,54
121863,1.1591796875,52.03125,9224104,54,60
121864,1.0126953125,49.40625,9224104,18,72
121869,-8.328125,51.84375,9224104,58,0
121875,-2.080078125,57.15625,9224104,46,55
121880,-5.8984375,54.625,9224104,21,28
121887,-5.046875,51.6875,9402794,63,116
121895,-5.05078125,51.6875,9402794,57,117
121900,-5.05078125,51.6875,9402794,75,117
121903,-1.396484375,50.875,9420045,17,49
121904,-1.3984375,50.90625,9420045,21,47
121905,-1.3984375,50.90625,9420045,21,47
121935,-2.86328125,53.28125,9480368,32,82
121936,-1.166015625,54.59375,9480368,45,73
121939,-1.158203125,54.625,9480368,24,43
121944,-1.158203125,54.625,9480368,20,43
121947,-1.158203125,54.625,9480368,26,43
121950,-1.158203125,54.625,9480368,45,43
